recvcpu,seq,origseq,latency,sendtime,recvtime,dest,responder,outttl,recvttl,sport,dport,protocol,outipid,inipid
4,117,30956,768942,2964415113757,2964415882699,10.10.4.2,10.10.1.2,1,64,34002,5020,6,48451,48451
4,119,16550,311282,2964441417661,2964441728943,10.10.4.2,10.10.1.2,1,64,34002,5020,6,49208,49208
4,121,35002,419638,2964462646451,2964463066089,10.10.4.2,10.10.1.2,1,64,34002,5020,6,49981,49981
4,123,24746,749447,2964484454091,2964485203538,10.10.4.2,10.10.1.2,1,64,34002,5020,6,50476,50476
4,125,12371,477239,2964505175186,2964505652425,10.10.4.2,10.10.1.2,1,64,34002,5020,6,51230,51230
4,127,16513,674248,2964525468525,2964526142773,10.10.4.2,10.10.1.2,1,64,34002,5020,6,51736,51736
4,129,14443,744984,2964546177831,2964546922815,10.10.4.2,10.10.1.2,1,64,34002,5020,6,52411,52411
4,131,39001,614809,2964566693836,2964567308645,10.10.4.2,10.10.1.2,1,64,34002,5020,6,52951,52951
4,133,36931,587247,2964588278913,2964588866160,10.10.4.2,10.10.1.2,1,64,34002,5020,6,53626,53626
4,135,28918,392540,2964608694128,2964609086668,10.10.4.2,10.10.1.2,1,64,34002,5020,6,54246,54246
4,137,45277,329987,2964629194626,2964629524613,10.10.4.2,10.10.1.2,1,64,34002,5020,6,54830,54830
4,139,53256,634652,2964649738568,2964650373220,10.10.4.2,10.10.1.2,1,64,34002,5020,6,55426,55426
4,141,16628,602516,2964670779836,2964671382352,10.10.4.2,10.10.1.2,1,64,34002,5020,6,56056,56056
4,143,45279,769343,2964692353936,2964693123279,10.10.4.2,10.10.1.2,1,64,34002,5020,6,56686,56686
4,145,8395,732372,2964714379339,2964715111711,10.10.4.2,10.10.1.2,1,64,34002,5020,6,57316,57316
4,147,37046,534393,2964734456923,2964734991316,10.10.4.2,10.10.1.2,1,64,34002,5020,6,57946,57946
4,149,30883,680310,2964755219992,2964755900302,10.10.4.2,10.10.1.2,1,64,34002,5020,6,58531,58531
4,151,59534,677117,2964776445949,2964777123066,10.10.4.2,10.10.1.2,1,64,34002,5020,6,59161,59161
4,153,43066,333583,2964797664069,2964797997652,10.10.4.2,10.10.1.2,1,64,34002,5020,6,59825,59825
4,155,51301,681889,2964818492217,2964819174106,10.10.4.2,10.10.1.2,1,64,34002,5020,6,60421,60421
4,157,14417,753967,2964839508173,2964840262140,10.10.4.2,10.10.1.2,1,64,34002,5020,6,61051,61051
4,159,43068,651319,2964860580239,2964861231558,10.10.4.2,10.10.1.2,1,64,34002,5020,6,61681,61681
4,161,35055,331047,2964880688731,2964881019778,10.10.4.2,10.10.1.2,1,64,34002,5020,6,62301,62301
4,163,21,707426,2964901692320,2964902399746,10.10.4.2,10.10.1.2,1,64,34002,5020,6,62896,62896
4,165,28672,596405,2964922950792,2964923547197,10.10.4.2,10.10.1.2,1,64,34002,5020,6,63526,63526
4,167,20659,330378,2964943593184,2964943923562,10.10.4.2,10.10.1.2,1,64,34002,5020,6,64146,64146
4,169,51416,577791,2964963822967,2964964400758,10.10.4.2,10.10.1.2,1,64,34002,5020,6,64741,64741
4,171,14532,727316,2964985415544,2964986142860,10.10.4.2,10.10.1.2,1,64,34002,5020,6,65371,65371
4,173,43183,678232,2965007469587,2965008147819,10.10.4.2,10.10.1.2,1,64,34002,5020,6,465,465
4,175,6299,603486,2965027548998,2965028152484,10.10.4.2,10.10.1.2,1,64,34002,5020,6,1095,1095
4,177,34950,680465,2965049032015,2965049712480,10.10.4.2,10.10.1.2,1,64,34002,5020,6,1725,1725
4,179,63601,663921,2965069719285,2965070383206,10.10.4.2,10.10.1.2,1,64,34002,5020,6,2355,2355
4,181,26717,650843,2965091005371,2965091656214,10.10.4.2,10.10.1.2,1,64,34002,5020,6,2985,2985
4,183,55368,604381,2965111796697,2965112401078,10.10.4.2,10.10.1.2,1,64,34002,5020,6,3615,3615
4,185,47355,387994,2965132381212,2965132769206,10.10.4.2,10.10.1.2,1,64,34002,5020,6,4235,4235
4,187,10471,337343,2965153206190,2965153543533,10.10.4.2,10.10.1.2,1,64,34002,5020,6,4865,4865
4,189,40972,677009,2965174159084,2965174836093,10.10.4.2,10.10.1.2,1,64,34002,5020,6,5460,5460
4,191,4344,714133,2965194895832,2965195609965,10.10.4.2,10.10.1.2,1,64,34002,5020,6,6090,6090
4,193,63716,603195,2965215257612,2965215860807,10.10.4.2,10.10.1.2,1,64,34002,5020,6,6675,6675
4,195,26832,452576,2965236062953,2965236515529,10.10.4.2,10.10.1.2,1,64,34002,5020,6,7305,7305
7,94,45284,36325241,2964171307956,2964207633197,10.10.4.2,10.10.3.2,2,63,34002,5020,6,40842,40842
7,96,45139,36349940,2964191963231,2964228313171,10.10.4.2,10.10.3.2,2,63,34002,5020,6,41450,41450
7,98,37051,38447710,2964212222546,2964250670256,10.10.4.2,10.10.3.2,2,63,34002,5020,6,42102,42102
7,100,30888,38346700,2964233166354,2964271513054,10.10.4.2,10.10.3.2,2,63,34002,5020,6,42687,42687
7,102,18663,38816333,2964254232432,2964293048765,10.10.4.2,10.10.3.2,2,63,34002,5020,6,43377,43377
7,104,55363,40156085,2964274978062,2964315134147,10.10.4.2,10.10.3.2,2,63,34002,5020,6,44027,44027
7,106,30771,41055719,2964295938774,2964336994493,10.10.4.2,10.10.3.2,2,63,34002,5020,6,44703,44703
7,108,53329,42091129,2964315980467,2964358071596,10.10.4.2,10.10.3.2,2,63,34002,5020,6,45342,45342
7,110,20538,30946400,2964336790547,2964367736947,10.10.4.2,10.10.3.2,2,63,34002,5020,6,46062,46062
7,112,2264,16719729,2964358014509,2964374734238,10.10.4.2,10.10.3.2,2,63,34002,5020,6,46636,46636
7,114,6259,12433915,2964382265665,2964394699580,10.10.4.2,10.10.3.2,2,63,34002,5020,6,46890,46890
7,116,45305,26236257,2964404843754,2964431080011,10.10.4.2,10.10.3.2,2,63,34002,5020,6,48046,48046
7,118,16607,29070890,2964425313990,2964454384880,10.10.4.2,10.10.3.2,2,63,34002,5020,6,48856,48856
7,120,55444,27694379,2964451922063,2964479616442,10.10.4.2,10.10.3.2,2,63,34002,5020,6,49567,49567
7,122,16560,30796232,2964473838643,2964504634875,10.10.4.2,10.10.3.2,2,63,34002,5020,6,50296,50296
7,124,10397,29021391,2964495090654,2964524112045,10.10.4.2,10.10.3.2,2,63,34002,5020,6,50881,50881
7,126,4234,29852175,2964515369278,2964545221453,10.10.4.2,10.10.3.2,2,63,34002,5020,6,51466,51466
7,128,32885,29390825,2964536006898,2964565397723,10.10.4.2,10.10.3.2,2,63,34002,5020,6,52096,52096
7,130,12324,29307299,2964556278620,2964585585919,10.10.4.2,10.10.3.2,2,63,34002,5020,6,52670,52670
7,132,55373,29442196,2964577624607,2964607066803,10.10.4.2,10.10.3.2,2,63,34002,5020,6,53311,53311
7,134,49210,28854201,2964598351874,2964627206075,10.10.4.2,10.10.3.2,2,63,34002,5020,6,53896,53896
7,136,10476,29977432,2964618821526,2964648798958,10.10.4.2,10.10.3.2,2,63,34002,5020,6,54561,54561
7,138,4313,29484212,2964639360887,2964668845099,10.10.4.2,10.10.3.2,2,63,34002,5020,6,55146,55146
7,140,35070,30228011,2964660298738,2964690526749,10.10.4.2,10.10.3.2,2,63,34002,5020,6,55741,55741
7,142,63721,30022726,2964681770003,2964711792729,10.10.4.2,10.10.3.2,2,63,34002,5020,6,56371,56371
7,144,26837,30470703,2964703186362,2964733657065,10.10.4.2,10.10.3.2,2,63,34002,5020,6,57001,57001
7,146,55488,29654984,2964724401962,2964754056946,10.10.4.2,10.10.3.2,2,63,34002,5020,6,57631,57631
7,148,49325,29977782,2964744660366,2964774638148,10.10.4.2,10.10.3.2,2,63,34002,5020,6,58216,58216
7,150,10335,30196192,2964765611701,2964795807893,10.10.4.2,10.10.3.2,2,63,34002,5020,6,58881,58881
7,152,41092,30435472,2964787217441,2964817652913,10.10.4.2,10.10.3.2,2,63,34002,5020,6,59476,59476
7,154,33004,30399023,2964808334670,2964838733693,10.10.4.2,10.10.3.2,2,63,34002,5020,6,60128,60128
7,156,32859,30650978,2964829174413,2964859825391,10.10.4.2,10.10.3.2,2,63,34002,5020,6,60736,60736
7,158,61510,30849719,2964850244757,2964881094476,10.10.4.2,10.10.3.2,2,63,34002,5020,6,61366,61366
7,160,53497,30183765,2964870670521,2964900854286,10.10.4.2,10.10.3.2,2,63,34002,5020,6,61986,61986
7,162,18463,30845785,2964891496669,2964922342454,10.10.4.2,10.10.3.2,2,63,34002,5020,6,62581,62581
7,164,47114,31110401,2964912279108,2964943389509,10.10.4.2,10.10.3.2,2,63,34002,5020,6,63211,63211
7,166,39101,30701934,2964933183639,2964963885573,10.10.4.2,10.10.3.2,2,63,34002,5020,6,63831,63831
7,168,4323,30690228,2964953628254,2964984318482,10.10.4.2,10.10.3.2,2,63,34002,5020,6,64426,64426
7,170,32974,31303755,2964974579782,2965005883537,10.10.4.2,10.10.3.2,2,63,34002,5020,6,65056,65056
7,172,61625,31562562,2964995493146,2965027055708,10.10.4.2,10.10.3.2,2,63,34002,5020,6,150,150
7,174,22635,30809090,2965017495952,2965048305042,10.10.4.2,10.10.3.2,2,63,34002,5020,6,815,815
7,176,53392,30922942,2965038381744,2965069304686,10.10.4.2,10.10.3.2,2,63,34002,5020,6,1410,1410
7,178,16508,31516879,2965059700115,2965091216994,10.10.4.2,10.10.3.2,2,63,34002,5020,6,2040,2040
7,180,45159,31603585,2965080374187,2965111977772,10.10.4.2,10.10.3.2,2,63,34002,5020,6,2670,2670
7,182,8275,31029920,2965101456699,2965132486619,10.10.4.2,10.10.3.2,2,63,34002,5020,6,3300,3300
7,184,6,30891760,2965121986170,2965152877930,10.10.4.2,10.10.3.2,2,63,34002,5020,6,3920,3920
7,186,30763,31408103,2965142553354,2965173961457,10.10.4.2,10.10.3.2,2,63,34002,5020,6,4515,4515
7,188,59414,31954889,2965163408543,2965195363432,10.10.4.2,10.10.3.2,2,63,34002,5020,6,5145,5145
7,190,22530,31689460,2965184651804,2965216341264,10.10.4.2,10.10.3.2,2,63,34002,5020,6,5775,5775
7,192,14517,31521951,2965204906844,2965236428795,10.10.4.2,10.10.3.2,2,63,34002,5020,6,6395,6395
4,197,55483,497650,2965257365187,2965257862837,10.10.4.2,10.10.1.2,1,64,34002,5020,6,7935,7935
4,199,18599,662560,2965278039285,2965278701845,10.10.4.2,10.10.1.2,1,64,34002,5020,6,8565,8565
4,201,45144,392500,2965299871659,2965300264159,10.10.4.2,10.10.1.2,1,64,34002,5020,6,9230,9230
4,203,10366,730504,2965320480037,2965321210541,10.10.4.2,10.10.1.2,1,64,34002,5020,6,9825,9825
4,205,8296,674828,2965342988410,2965343663238,10.10.4.2,10.10.1.2,1,64,34002,5020,6,10500,10500
4,207,36947,595164,2965363272490,2965363867654,10.10.4.2,10.10.1.2,1,64,34002,5020,6,11130,11130
4,209,28678,331059,2965384266625,2965384597684,10.10.4.2,10.10.1.2,1,64,34002,5020,6,11750,11750
4,211,47249,547379,2965404396828,2965404944207,10.10.4.2,10.10.1.2,1,64,34002,5020,6,12363,12363
4,213,20701,478637,2965426377834,2965426856471,10.10.4.2,10.10.1.2,1,64,34002,5020,6,13010,13010
4,215,49352,362940,2965446663625,2965447026565,10.10.4.2,10.10.1.2,1,64,34002,5020,6,13640,13640
4,217,14574,716521,2965467824309,2965468540830,10.10.4.2,10.10.1.2,1,64,34002,5020,6,14235,14235
4,219,43225,738635,2965488354679,2965489093314,10.10.4.2,10.10.1.2,1,64,34002,5020,6,14865,14865
4,221,6341,600240,2965509504934,2965510105174,10.10.4.2,10.10.1.2,1,64,34002,5020,6,15495,15495
4,223,63607,408127,2965529677669,2965530085796,10.10.4.2,10.10.1.2,1,64,34002,5020,6,16115,16115
4,225,28829,793815,2965550227696,2965551021511,10.10.4.2,10.10.1.2,1,64,34002,5020,6,16710,16710
4,227,57480,696218,2965570739567,2965571435785,10.10.4.2,10.10.1.2,1,64,34002,5020,6,17340,17340
4,229,20596,667210,2965591798476,2965592465686,10.10.4.2,10.10.1.2,1,64,34002,5020,6,17970,17970
4,231,49247,634938,2965613093670,2965613728608,10.10.4.2,10.10.1.2,1,64,34002,5020,6,18600,18600
4,233,12363,693817,2965633823474,2965634517291,10.10.4.2,10.10.1.2,1,64,34002,5020,6,19230,19230
4,235,41014,717066,2965654513029,2965655230095,10.10.4.2,10.10.1.2,1,64,34002,5020,6,19860,19860
4,237,4130,687155,2965676085379,2965676772534,10.10.4.2,10.10.1.2,1,64,34002,5020,6,20490,20490
4,239,32781,656919,2965696433257,2965697090176,10.10.4.2,10.10.1.2,1,64,34002,5020,6,21120,21120
4,241,61688,624910,2965717395296,2965718020206,10.10.4.2,10.10.1.2,1,64,34002,5020,6,21750,21750
4,243,22698,455109,2965738289433,2965738744542,10.10.4.2,10.10.1.2,1,64,34002,5020,6,22415,22415
4,245,53455,802817,2965759169315,2965759972132,10.10.4.2,10.10.1.2,1,64,34002,5020,6,23010,23010
4,247,16571,598579,2965780218356,2965780816935,10.10.4.2,10.10.1.2,1,64,34002,5020,6,23640,23640
4,249,8302,411139,2965800880487,2965801291626,10.10.4.2,10.10.1.2,1,64,34002,5020,6,24260,24260
4,251,39059,683967,2965821242441,2965821926408,10.10.4.2,10.10.1.2,1,64,34002,5020,6,24855,24855
4,253,2175,644555,2965841698801,2965842343356,10.10.4.2,10.10.1.2,1,64,34002,5020,6,25485,25485
4,255,30826,607217,2965862938242,2965863545459,10.10.4.2,10.10.1.2,1,64,34002,5020,6,26115,26115
4,257,59477,739357,2965883165423,2965883904780,10.10.4.2,10.10.1.2,1,64,34002,5020,6,26745,26745
4,259,22593,745011,2965903642278,2965904387289,10.10.4.2,10.10.1.2,1,64,34002,5020,6,27375,27375
4,261,14580,386738,2965924102024,2965924488762,10.10.4.2,10.10.1.2,1,64,34002,5020,6,27995,27995
4,263,30864,529997,2965945091309,2965945621306,10.10.4.2,10.10.1.2,1,64,34002,5020,6,28611,28611
4,265,41161,421190,2965967688625,2965968109815,10.10.4.2,10.10.1.2,1,64,34002,5020,6,29300,29300
4,267,41197,612681,2965989469347,2965990082028,10.10.4.2,10.10.1.2,1,64,34002,5020,6,29940,29940
4,269,39127,633729,2966011377438,2966012011167,10.10.4.2,10.10.1.2,1,64,34002,5020,6,30615,30615
4,271,2243,471848,2966031801045,2966032272893,10.10.4.2,10.10.1.2,1,64,34002,5020,6,31245,31245
4,273,30894,682233,2966053011058,2966053693291,10.10.4.2,10.10.1.2,1,64,34002,5020,6,31875,31875
4,275,57439,402112,2966073849575,2966074251687,10.10.4.2,10.10.1.2,1,64,34002,5020,6,32540,32540
4,277,22661,722584,2966094378672,2966095101256,10.10.4.2,10.10.1.2,1,64,34002,5020,6,33135,33135
4,279,16498,604308,2966114598446,2966115202754,10.10.4.2,10.10.1.2,1,64,34002,5020,6,33720,33720
4,281,43043,325781,2966135038661,2966135364442,10.10.4.2,10.10.1.2,1,64,34002,5020,6,34385,34385
4,283,49172,403448,2966155433463,2966155836911,10.10.4.2,10.10.1.2,1,64,34002,5020,6,35016,35016
4,285,36916,672290,2966176010459,2966176682749,10.10.4.2,10.10.1.2,1,64,34002,5020,6,35610,35610
4,287,32,620592,2966197013396,2966197633988,10.10.4.2,10.10.1.2,1,64,34002,5020,6,36240,36240
4,289,28683,806093,2966218299542,2966219105635,10.10.4.2,10.10.1.2,1,64,34002,5020,6,36870,36870
4,291,61577,444100,2966239171992,2966239616092,10.10.4.2,10.10.1.2,1,64,34002,5020,6,37526,37526
4,293,20706,674774,2966259736773,2966260411547,10.10.4.2,10.10.1.2,1,64,34002,5020,6,38130,38130
7,194,45274,32383481,2965225593287,2965257976768,10.10.4.2,10.10.3.2,2,63,34002,5020,6,6990,6990
7,196,8390,32150032,2965246870281,2965279020313,10.10.4.2,10.10.3.2,2,63,34002,5020,6,7620,7620
7,198,37041,31981390,2965267673865,2965299655255,10.10.4.2,10.10.3.2,2,63,34002,5020,6,8250,8250
