recvcpu,seq,origseq,latency,sendtime,recvtime,dest,responder,outttl,recvttl,sport,dport,protocol,outipid,inipid
7,5116,51478,11616693,5653726124061,5653737740754,10.10.4.2,10.10.3.2,2,63,34012,5020,6,37625,37625
7,5118,59873,11563773,5653746219193,5653757782966,10.10.4.2,10.10.3.2,2,63,34012,5020,6,39245,39245
7,5120,2477,11697145,5653766356483,5653778053628,10.10.4.2,10.10.3.2,2,63,34012,5020,6,40865,40865
7,5122,10616,11470653,5653786499012,5653797969665,10.10.4.2,10.10.3.2,2,63,34012,5020,6,42485,42485
7,5124,57662,11544153,5653808270151,5653819814304,10.10.4.2,10.10.3.2,2,63,34012,5020,6,44240,44240
7,5126,266,11420933,5653828321338,5653839742271,10.10.4.2,10.10.3.2,2,63,34012,5020,6,45860,45860
7,5128,8661,11492738,5653848401041,5653859893779,10.10.4.2,10.10.3.2,2,63,34012,5020,6,47480,47480
7,5130,16800,11796158,5653868495272,5653880291430,10.10.4.2,10.10.3.2,2,63,34012,5020,6,49100,49100
7,5132,24939,11388242,5653888559542,5653899947784,10.10.4.2,10.10.3.2,2,63,34012,5020,6,50720,50720
7,5134,6450,11547865,5653910266110,5653921813975,10.10.4.2,10.10.3.2,2,63,34012,5020,6,52475,52475
7,5136,14845,11567576,5653930373559,5653941941135,10.10.4.2,10.10.3.2,2,63,34012,5020,6,54095,54095
7,5138,31170,12122166,5653952022965,5653964145131,10.10.4.2,10.10.3.2,2,63,34012,5020,6,55895,55895
7,5140,4495,11767353,5653972127552,5653983894905,10.10.4.2,10.10.3.2,2,63,34012,5020,6,57470,57470
7,5142,12634,11628705,5653992232958,5654003861663,10.10.4.2,10.10.3.2,2,63,34012,5020,6,59090,59090
7,5144,20773,11624748,5654012290967,5654023915715,10.10.4.2,10.10.3.2,2,63,34012,5020,6,60710,60710
7,5146,29168,11718392,5654032358422,5654044076814,10.10.4.2,10.10.3.2,2,63,34012,5020,6,62330,62330
7,5148,37307,11597986,5654052489244,5654064087230,10.10.4.2,10.10.3.2,2,63,34012,5020,6,63950,63950
7,5150,45446,11711680,5654072559692,5654084271372,10.10.4.2,10.10.3.2,2,63,34012,5020,6,34,34
7,5152,53585,11560845,5654092731578,5654104292423,10.10.4.2,10.10.3.2,2,63,34012,5020,6,1654,1654
7,5154,61724,11702381,5654112888089,5654124590470,10.10.4.2,10.10.3.2,2,63,34012,5020,6,3274,3274
7,5156,4584,11765100,5654133048050,5654144813150,10.10.4.2,10.10.3.2,2,63,34012,5020,6,4894,4894
7,5158,12723,11400931,5654153219894,5654164620825,10.10.4.2,10.10.3.2,2,63,34012,5020,6,6514,6514
7,5160,59769,11544203,5654174893892,5654186438095,10.10.4.2,10.10.3.2,2,63,34012,5020,6,8269,8269
7,5162,2373,11535702,5654195084112,5654206619814,10.10.4.2,10.10.3.2,2,63,34012,5020,6,9889,9889
7,5164,49419,11650767,5654216747587,5654228398354,10.10.4.2,10.10.3.2,2,63,34012,5020,6,11644,11644
7,5166,57814,11424843,5654236824186,5654248249029,10.10.4.2,10.10.3.2,2,63,34012,5020,6,13264,13264
7,5168,418,11612910,5654256886613,5654268499523,10.10.4.2,10.10.3.2,2,63,34012,5020,6,14884,14884
7,5170,8557,11460979,5654276904205,5654288365184,10.10.4.2,10.10.3.2,2,63,34012,5020,6,16504,16504
7,5172,16696,11801820,5654296962692,5654308764512,10.10.4.2,10.10.3.2,2,63,34012,5020,6,18124,18124
7,5174,63998,11599344,5654318674614,5654330273958,10.10.4.2,10.10.3.2,2,63,34012,5020,6,19879,19879
7,5176,45509,11556714,5654340358330,5654351915044,10.10.4.2,10.10.3.2,2,63,34012,5020,6,21634,21634
7,5178,57741,12785497,5654360379776,5654373165273,10.10.4.2,10.10.3.2,2,63,34012,5020,6,23344,23344
7,5180,61787,11561333,5654380559510,5654392120843,10.10.4.2,10.10.3.2,2,63,34012,5020,6,24874,24874
7,5182,4391,11450883,5654400592826,5654412043709,10.10.4.2,10.10.3.2,2,63,34012,5020,6,26494,26494
7,5184,12786,11570323,5654420646307,5654432216630,10.10.4.2,10.10.3.2,2,63,34012,5020,6,28114,28114
7,5186,20925,11458689,5654440816216,5654452274905,10.10.4.2,10.10.3.2,2,63,34012,5020,6,29734,29734
7,5188,29064,11501845,5654460870019,5654472371864,10.10.4.2,10.10.3.2,2,63,34012,5020,6,31354,31354
7,5190,6482,12189871,5654480871768,5654493061639,10.10.4.2,10.10.3.2,2,63,34012,5020,6,33019,33019
7,5192,45342,11744838,5654500947427,5654512692265,10.10.4.2,10.10.3.2,2,63,34012,5020,6,34594,34594
7,5194,53737,11790087,5654521023890,5654532813977,10.10.4.2,10.10.3.2,2,63,34012,5020,6,36214,36214
7,5196,61876,11611690,5654541094330,5654552706020,10.10.4.2,10.10.3.2,2,63,34012,5020,6,37834,37834
7,5198,39294,12013159,5654561187402,5654573200561,10.10.4.2,10.10.3.2,2,63,34012,5020,6,39499,39499
7,5200,47433,12189754,5654581267933,5654593457687,10.10.4.2,10.10.3.2,2,63,34012,5020,6,41119,41119
7,5202,59665,11693317,5654603005883,5654614699200,10.10.4.2,10.10.3.2,2,63,34012,5020,6,42829,42829
7,5204,2525,11593271,5654623096359,5654634689630,10.10.4.2,10.10.3.2,2,63,34012,5020,6,44449,44449
4,5207,20873,732404,5654654870453,5654655602857,10.10.4.2,10.10.1.2,1,64,34012,5020,6,47014,47014
4,5209,2384,801014,5654676623574,5654677424588,10.10.4.2,10.10.1.2,1,64,34012,5020,6,48769,48769
4,5211,49430,755937,5654698319045,5654699074982,10.10.4.2,10.10.1.2,1,64,34012,5020,6,50524,50524
4,5213,57825,719139,5654718496725,5654719215864,10.10.4.2,10.10.1.2,1,64,34012,5020,6,52144,52144
4,5215,429,920287,5654738542901,5654739463188,10.10.4.2,10.10.1.2,1,64,34012,5020,6,53764,53764
4,5217,43382,1354065,5654758622963,5654759977028,10.10.4.2,10.10.1.2,1,64,34012,5020,6,55429,55429
4,5219,55614,779688,5654780288315,5654781068003,10.10.4.2,10.10.1.2,1,64,34012,5020,6,57139,57139
4,5221,33032,1497163,5654800425063,5654801922226,10.10.4.2,10.10.1.2,1,64,34012,5020,6,58804,58804
4,5223,6613,779046,5654820547783,5654821326829,10.10.4.2,10.10.1.2,1,64,34012,5020,6,60379,60379
4,5225,14752,718714,5654840626045,5654841344759,10.10.4.2,10.10.1.2,1,64,34012,5020,6,61999,61999
4,5227,22891,851980,5654860763126,5654861615106,10.10.4.2,10.10.1.2,1,64,34012,5020,6,63619,63619
4,5229,31030,755483,5654880824727,5654881580210,10.10.4.2,10.10.1.2,1,64,34012,5020,6,65239,65239
4,5231,12797,728203,5654902587158,5654903315361,10.10.4.2,10.10.1.2,1,64,34012,5020,6,1458,1458
4,5233,20936,769872,5654922645466,5654923415338,10.10.4.2,10.10.1.2,1,64,34012,5020,6,3078,3078
4,5235,29075,737405,5654942742090,5654943479495,10.10.4.2,10.10.1.2,1,64,34012,5020,6,4698,4698
4,5237,10586,861090,5654964453302,5654965314392,10.10.4.2,10.10.1.2,1,64,34012,5020,6,6453,6453
4,5239,18725,739762,5654984622323,5654985362085,10.10.4.2,10.10.1.2,1,64,34012,5020,6,8073,8073
4,5241,27120,821949,5655004694701,5655005516650,10.10.4.2,10.10.1.2,1,64,34012,5020,6,9693,9693
4,5243,35259,809142,5655024911561,5655025720703,10.10.4.2,10.10.1.2,1,64,34012,5020,6,11313,11313
4,5245,43398,770276,5655044979605,5655045749881,10.10.4.2,10.10.1.2,1,64,34012,5020,6,12933,12933
4,5247,29002,1878277,5655066623500,5655068501777,10.10.4.2,10.10.1.2,1,64,34012,5020,6,14778,14778
4,5249,37141,1856341,5655086658458,5655088514799,10.10.4.2,10.10.1.2,1,64,34012,5020,6,16398,16398
4,5251,10722,1453888,5655106775097,5655108228985,10.10.4.2,10.10.1.2,1,64,34012,5020,6,17973,17973
4,5253,49582,783995,5655126815770,5655127599765,10.10.4.2,10.10.1.2,1,64,34012,5020,6,19548,19548
4,5255,31093,749633,5655148607443,5655149357076,10.10.4.2,10.10.1.2,1,64,34012,5020,6,21303,21303
4,5257,39232,829355,5655168757767,5655169587122,10.10.4.2,10.10.1.2,1,64,34012,5020,6,22923,22923
4,5259,47371,730799,5655188863739,5655189594538,10.10.4.2,10.10.1.2,1,64,34012,5020,6,24543,24543
4,5261,63952,1466297,5655210558438,5655212024735,10.10.4.2,10.10.1.2,1,64,34012,5020,6,26343,26343
4,5263,37277,872587,5655230610486,5655231483073,10.10.4.2,10.10.1.2,1,64,34012,5020,6,27918,27918
4,5265,45416,880008,5655250667285,5655251547293,10.10.4.2,10.10.1.2,1,64,34012,5020,6,29538,29538
4,5267,53555,803994,5655270841980,5655271645974,10.10.4.2,10.10.1.2,1,64,34012,5020,6,31158,31158
4,5269,61950,807966,5655290912408,5655291720374,10.10.4.2,10.10.1.2,1,64,34012,5020,6,32778,32778
4,5271,4554,788990,5655311033677,5655311822667,10.10.4.2,10.10.1.2,1,64,34012,5020,6,34398,34398
4,5273,12693,837994,5655331285119,5655332123113,10.10.4.2,10.10.1.2,1,64,34012,5020,6,36018,36018
4,5275,20832,876830,5655351373652,5655352250482,10.10.4.2,10.10.1.2,1,64,34012,5020,6,37638,37638
4,5277,28971,732491,5655371659418,5655372391909,10.10.4.2,10.10.1.2,1,64,34012,5020,6,39258,39258
4,5279,37366,740228,5655391729402,5655392469630,10.10.4.2,10.10.1.2,1,64,34012,5020,6,40878,40878
4,5281,45505,849812,5655412007963,5655412857775,10.10.4.2,10.10.1.2,1,64,34012,5020,6,42498,42498
4,5283,22923,1381764,5655432021527,5655433403291,10.10.4.2,10.10.1.2,1,64,34012,5020,6,44163,44163
4,5285,61783,750903,5655452187631,5655452938534,10.10.4.2,10.10.1.2,1,64,34012,5020,6,45738,45738
4,5287,43294,806653,5655473912664,5655474719317,10.10.4.2,10.10.1.2,1,64,34012,5020,6,47493,47493
4,5289,51689,776291,5655494027291,5655494803582,10.10.4.2,10.10.1.2,1,64,34012,5020,6,49113,49113
4,5291,59828,823636,5655514034864,5655514858500,10.10.4.2,10.10.1.2,1,64,34012,5020,6,50733,50733
4,5293,2432,796640,5655534156942,5655534953582,10.10.4.2,10.10.1.2,1,64,34012,5020,6,52353,52353
4,5295,14664,1828664,5655554227814,5655556056478,10.10.4.2,10.10.1.2,1,64,34012,5020,6,54063,54063
4,5297,18710,813583,5655574287319,5655575100902,10.10.4.2,10.10.1.2,1,64,34012,5020,6,55593,55593
4,5299,27105,809733,5655594461506,5655595271239,10.10.4.2,10.10.1.2,1,64,34012,5020,6,57213,57213
4,5301,35244,931701,5655614556278,5655615487979,10.10.4.2,10.10.1.2,1,64,34012,5020,6,58833,58833
4,5303,43383,929525,5655634624723,5655635554248,10.10.4.2,10.10.1.2,1,64,34012,5020,6,60453,60453
4,5305,51522,828924,5655654701584,5655655530508,10.10.4.2,10.10.1.2,1,64,34012,5020,6,62073,62073
4,5307,33033,826640,5655676383518,5655677210158,10.10.4.2,10.10.1.2,1,64,34012,5020,6,63828,63828
7,5206,10664,11512084,5654643201331,5654654713415,10.10.4.2,10.10.3.2,2,63,34012,5020,6,46069,46069
7,5208,31082,11428148,5654666546666,5654677974814,10.10.4.2,10.10.3.2,2,63,34012,5020,6,47959,47959
7,5210,39221,11498214,5654686665228,5654698163442,10.10.4.2,10.10.3.2,2,63,34012,5020,6,49579,49579
7,5212,20988,11501602,5654708374135,5654719875737,10.10.4.2,10.10.3.2,2,63,34012,5020,6,51334,51334
7,5214,29127,11690516,5654728509406,5654740199922,10.10.4.2,10.10.3.2,2,63,34012,5020,6,52954,52954
7,5216,37266,11709720,5654748618927,5654760328647,10.10.4.2,10.10.3.2,2,63,34012,5020,6,54574,54574
7,5218,18777,11498758,5654770260419,5654781759177,10.10.4.2,10.10.3.2,2,63,34012,5020,6,56329,56329
7,5220,26916,11559192,5654790422566,5654801981758,10.10.4.2,10.10.3.2,2,63,34012,5020,6,57949,57949
7,5222,35311,11460433,5654810496069,5654821956502,10.10.4.2,10.10.3.2,2,63,34012,5020,6,59569,59569
7,5224,43450,11459451,5654830580339,5654842039790,10.10.4.2,10.10.3.2,2,63,34012,5020,6,61189,61189
7,5226,51589,11509397,5654850670441,5654862179838,10.10.4.2,10.10.3.2,2,63,34012,5020,6,62809,62809
7,5228,59728,11352960,5654870763741,5654882116701,10.10.4.2,10.10.3.2,2,63,34012,5020,6,64429,64429
7,5230,41239,11637774,5654892512030,5654904149804,10.10.4.2,10.10.3.2,2,63,34012,5020,6,648,648
7,5232,49634,11770380,5654912627507,5654924397887,10.10.4.2,10.10.3.2,2,63,34012,5020,6,2268,2268
7,5234,57773,11598861,5654932728662,5654944327523,10.10.4.2,10.10.3.2,2,63,34012,5020,6,3888,3888
7,5236,39284,11628670,5654954388753,5654966017423,10.10.4.2,10.10.3.2,2,63,34012,5020,6,5643,5643
7,5238,47423,11791233,5654974592382,5654986383615,10.10.4.2,10.10.3.2,2,63,34012,5020,6,7263,7263
7,5240,55562,11419094,5654994657098,5655006076192,10.10.4.2,10.10.3.2,2,63,34012,5020,6,8883,8883
7,5242,63957,11521666,5655014771749,5655026293415,10.10.4.2,10.10.3.2,2,63,34012,5020,6,10503,10503
7,5244,6561,11653373,5655034926537,5655046579910,10.10.4.2,10.10.3.2,2,63,34012,5020,6,12123,12123
7,5246,53607,11579772,5655056621922,5655068201694,10.10.4.2,10.10.3.2,2,63,34012,5020,6,13878,13878
7,5248,61746,11631783,5655076657098,5655088288881,10.10.4.2,10.10.3.2,2,63,34012,5020,6,15498,15498
7,5250,4606,11400718,5655096773381,5655108174099,10.10.4.2,10.10.3.2,2,63,34012,5020,6,17118,17118
