recvcpu,seq,origseq,latency,sendtime,recvtime,dest,responder,outttl,recvttl,sport,dport,protocol,outipid,inipid
7,66,15610,11758513,3375202419425,3375214177938,10.10.4.2,10.10.3.2,2,63,34004,5020,6,49002,49002
7,68,52447,11577923,3375224427457,3375236005380,10.10.4.2,10.10.3.2,2,63,34004,5020,6,49812,49812
7,70,23749,11633167,3375246091835,3375257725002,10.10.4.2,10.10.3.2,2,63,34004,5020,6,50622,50622
7,72,52387,11338873,3375267014764,3375278353637,10.10.4.2,10.10.3.2,2,63,34004,5020,6,51476,51476
7,74,31888,11253027,3375287907409,3375299160436,10.10.4.2,10.10.3.2,2,63,34004,5020,6,52242,52242
7,76,58570,10851836,3375308532761,3375319384597,10.10.4.2,10.10.3.2,2,63,34004,5020,6,53067,53067
7,78,9306,11386726,3375330409690,3375341796416,10.10.4.2,10.10.3.2,2,63,34004,5020,6,53907,53907
7,80,15422,11437592,3375352112836,3375363550428,10.10.4.2,10.10.3.2,2,63,34004,5020,6,54762,54762
7,82,54290,11343411,3375372246115,3375383589526,10.10.4.2,10.10.3.2,2,63,34004,5020,6,55569,55569
7,84,54282,11713076,3375393506141,3375405219217,10.10.4.2,10.10.3.2,2,63,34004,5020,6,56337,56337
7,86,56561,11603683,3375414212217,3375425815900,10.10.4.2,10.10.3.2,2,63,34004,5020,6,57102,57102
7,88,27863,11290082,3375434732301,3375446022383,10.10.4.2,10.10.3.2,2,63,34004,5020,6,57912,57912
7,90,33979,11519847,3375456257109,3375467776956,10.10.4.2,10.10.3.2,2,63,34004,5020,6,58767,58767
7,92,36002,11823392,3375476513744,3375488337136,10.10.4.2,10.10.3.2,2,63,34004,5020,6,59532,59532
7,94,35919,11010230,3375496638244,3375507648474,10.10.4.2,10.10.3.2,2,63,34004,5020,6,60332,60332
4,97,60513,719930,3375527265781,3375527985711,10.10.4.2,10.10.1.2,1,64,34004,5020,6,61512,61512
4,99,31815,745913,3375548498084,3375549243997,10.10.4.2,10.10.1.2,1,64,34004,5020,6,62322,62322
4,101,3117,718692,3375569390436,3375570109128,10.10.4.2,10.10.1.2,1,64,34004,5020,6,63132,63132
4,103,9233,737369,3375590982013,3375591719382,10.10.4.2,10.10.1.2,1,64,34004,5020,6,63987,63987
4,105,15605,755246,3375612508752,3375613263998,10.10.4.2,10.10.1.2,1,64,34004,5020,6,64842,64842
4,107,21721,499148,3375633220900,3375633720048,10.10.4.2,10.10.1.2,1,64,34004,5020,6,161,161
4,109,58558,652459,3375654321016,3375654973475,10.10.4.2,10.10.1.2,1,64,34004,5020,6,971,971
4,111,29860,960716,3375675189267,3375676149983,10.10.4.2,10.10.1.2,1,64,34004,5020,6,1781,1781
4,113,1162,935936,3375696446306,3375697382242,10.10.4.2,10.10.1.2,1,64,34004,5020,6,2591,2591
4,115,37999,899173,3375717234882,3375718134055,10.10.4.2,10.10.1.2,1,64,34004,5020,6,3401,3401
4,117,13394,394196,3375739329734,3375739723930,10.10.4.2,10.10.1.2,1,64,34004,5020,6,4301,4301
4,119,19510,772204,3375760439354,3375761211558,10.10.4.2,10.10.1.2,1,64,34004,5020,6,5156,5156
4,121,25626,753554,3375781444706,3375782198260,10.10.4.2,10.10.1.2,1,64,34004,5020,6,6011,6011
4,123,31998,767557,3375802710966,3375803478523,10.10.4.2,10.10.1.2,1,64,34004,5020,6,6866,6866
