recvcpu,seq,origseq,latency,sendtime,recvtime,dest,responder,outttl,recvttl,sport,dport,protocol,outipid,inipid
7,52,48059,11065620,5190598486936,5190609552556,10.10.4.2,10.10.3.2,2,63,34010,5020,6,49166,49166
7,54,58268,11360126,5190620491906,5190631852032,10.10.4.2,10.10.3.2,2,63,34010,5020,6,50111,50111
7,56,2942,11673542,5190641495275,5190653168817,10.10.4.2,10.10.3.2,2,63,34010,5020,6,51056,51056
7,58,13151,11342015,5190662795493,5190674137508,10.10.4.2,10.10.3.2,2,63,34010,5020,6,52001,52001
7,60,27453,11648833,5190684496979,5190696145812,10.10.4.2,10.10.3.2,2,63,34010,5020,6,53036,53036
7,62,11034,11516450,5190706191436,5190717707886,10.10.4.2,10.10.3.2,2,63,34010,5020,6,54116,54116
7,64,60406,11633531,5190727112248,5190738745779,10.10.4.2,10.10.3.2,2,63,34010,5020,6,55196,55196
7,66,13266,11402872,5190747670592,5190759073464,10.10.4.2,10.10.3.2,2,63,34010,5020,6,56321,56321
7,68,35754,11685913,5190767995292,5190779681205,10.10.4.2,10.10.3.2,2,63,34010,5020,6,57536,57536
7,70,31614,11628316,5190789833250,5190801461566,10.10.4.2,10.10.3.2,2,63,34010,5020,6,58886,58886
7,72,58195,11503763,5190810114272,5190821618035,10.10.4.2,10.10.3.2,2,63,34010,5020,6,60191,60191
7,74,23334,11507653,5190830973053,5190842480706,10.10.4.2,10.10.3.2,2,63,34010,5020,6,61586,61586
7,76,27636,11088024,5190851865027,5190862953051,10.10.4.2,10.10.3.2,2,63,34010,5020,6,63116,63116
7,78,31682,11453512,5190872390133,5190883843645,10.10.4.2,10.10.3.2,2,63,34010,5020,6,64646,64646
7,80,39821,11930268,5190893012953,5190904943221,10.10.4.2,10.10.3.2,2,63,34010,5020,6,730,730
7,82,17239,11732050,5190914112777,5190925844827,10.10.4.2,10.10.3.2,2,63,34010,5020,6,2395,2395
7,84,64285,11717215,5190935842954,5190947560169,10.10.4.2,10.10.3.2,2,63,34010,5020,6,4150,4150
7,86,46052,11710784,5190957494301,5190969205085,10.10.4.2,10.10.3.2,2,63,34010,5020,6,5905,5905
4,89,25493,671318,5190987586755,5190988258073,10.10.4.2,10.10.1.2,1,64,34010,5020,6,8335,8335
4,91,33632,713995,5191007767642,5191008481637,10.10.4.2,10.10.1.2,1,64,34010,5020,6,9955,9955
4,93,41771,717718,5191027832650,5191028550368,10.10.4.2,10.10.1.2,1,64,34010,5020,6,11575,11575
4,95,50166,752949,5191047892110,5191048645059,10.10.4.2,10.10.1.2,1,64,34010,5020,6,13195,13195
4,97,27584,1197457,5191067904573,5191069102030,10.10.4.2,10.10.1.2,1,64,34010,5020,6,14860,14860
4,99,39816,740688,5191089574197,5191090314885,10.10.4.2,10.10.1.2,1,64,34010,5020,6,16570,16570
4,101,17234,1336410,5191109597688,5191110934098,10.10.4.2,10.10.1.2,1,64,34010,5020,6,18235,18235
4,103,56094,737665,5191129660632,5191130398297,10.10.4.2,10.10.1.2,1,64,34010,5020,6,19810,19810
4,105,37861,664538,5191151359359,5191152023897,10.10.4.2,10.10.1.2,1,64,34010,5020,6,21565,21565
4,107,50093,1752976,5191171401059,5191173154035,10.10.4.2,10.10.1.2,1,64,34010,5020,6,23275,23275
4,109,54139,653914,5191191476601,5191192130515,10.10.4.2,10.10.1.2,1,64,34010,5020,6,24805,24805
4,111,35650,704554,5191213209452,5191213914006,10.10.4.2,10.10.1.2,1,64,34010,5020,6,26560,26560
4,113,17161,778481,5191234908392,5191235686873,10.10.4.2,10.10.1.2,1,64,34010,5020,6,28315,28315
4,115,25556,672736,5191254993268,5191255666004,10.10.4.2,10.10.1.2,1,64,34010,5020,6,29935,29935
4,117,7067,717608,5191276693150,5191277410758,10.10.4.2,10.10.1.2,1,64,34010,5020,6,31690,31690
4,119,15206,700928,5191296844557,5191297545485,10.10.4.2,10.10.1.2,1,64,34010,5020,6,33310,33310
4,121,23345,739114,5191316896971,5191317636085,10.10.4.2,10.10.1.2,1,64,34010,5020,6,34930,34930
4,123,5112,708489,5191338535479,5191339243968,10.10.4.2,10.10.1.2,1,64,34010,5020,6,36685,36685
4,125,13251,671929,5191358550353,5191359222282,10.10.4.2,10.10.1.2,1,64,34010,5020,6,38305,38305
4,127,60297,714750,5191380224415,5191380939165,10.10.4.2,10.10.1.2,1,64,34010,5020,6,40060,40060
4,129,37715,1458576,5191400252953,5191401711529,10.10.4.2,10.10.1.2,1,64,34010,5020,6,41725,41725
4,131,49947,775180,5191421944668,5191422719848,10.10.4.2,10.10.1.2,1,64,34010,5020,6,43435,43435
4,133,58342,732402,5191442044048,5191442776450,10.10.4.2,10.10.1.2,1,64,34010,5020,6,45055,45055
4,135,946,727282,5191462090805,5191462818087,10.10.4.2,10.10.1.2,1,64,34010,5020,6,46675,46675
4,137,9085,719926,5191482096905,5191482816831,10.10.4.2,10.10.1.2,1,64,34010,5020,6,48295,48295
4,139,17224,691576,5191502172348,5191502863924,10.10.4.2,10.10.1.2,1,64,34010,5020,6,49915,49915
4,141,25363,748039,5191522223316,5191522971355,10.10.4.2,10.10.1.2,1,64,34010,5020,6,51535,51535
4,143,33758,781572,5191542233265,5191543014837,10.10.4.2,10.10.1.2,1,64,34010,5020,6,53155,53155
4,145,41897,677551,5191562285373,5191562962924,10.10.4.2,10.10.1.2,1,64,34010,5020,6,54775,54775
4,147,50036,743673,5191582332058,5191583075731,10.10.4.2,10.10.1.2,1,64,34010,5020,6,56395,56395
4,149,31547,764839,5191604054733,5191604819572,10.10.4.2,10.10.1.2,1,64,34010,5020,6,58150,58150
4,151,39686,673400,5191624095162,5191624768562,10.10.4.2,10.10.1.2,1,64,34010,5020,6,59770,59770
4,153,21453,739914,5191645783953,5191646523867,10.10.4.2,10.10.1.2,1,64,34010,5020,6,61525,61525
4,155,29592,780403,5191665798397,5191666578800,10.10.4.2,10.10.1.2,1,64,34010,5020,6,63145,63145
4,157,7010,1270143,5191685822730,5191687092873,10.10.4.2,10.10.1.2,1,64,34010,5020,6,64810,64810
4,159,19242,753628,5191707517971,5191708271599,10.10.4.2,10.10.1.2,1,64,34010,5020,6,984,984
4,161,1009,761776,5191729172924,5191729934700,10.10.4.2,10.10.1.2,1,64,34010,5020,6,2739,2739
4,163,48055,669756,5191750846763,5191751516519,10.10.4.2,10.10.1.2,1,64,34010,5020,6,4494,4494
4,165,29566,757614,5191772520772,5191773278386,10.10.4.2,10.10.1.2,1,64,34010,5020,6,6249,6249
4,167,37705,780776,5191792540953,5191793321729,10.10.4.2,10.10.1.2,1,64,34010,5020,6,7869,7869
4,169,45844,759962,5191812601432,5191813361394,10.10.4.2,10.10.1.2,1,64,34010,5020,6,9489,9489
4,171,23518,1361551,5191832613414,5191833974965,10.10.4.2,10.10.1.2,1,64,34010,5020,6,11154,11154
4,173,62378,713805,5191852647262,5191853361067,10.10.4.2,10.10.1.2,1,64,34010,5020,6,12729,12729
4,175,4982,852002,5191872718809,5191873570811,10.10.4.2,10.10.1.2,1,64,34010,5020,6,14349,14349
4,177,13121,708293,5191892738002,5191893446295,10.10.4.2,10.10.1.2,1,64,34010,5020,6,15969,15969
4,179,21260,711296,5191912776859,5191913488155,10.10.4.2,10.10.1.2,1,64,34010,5020,6,17589,17589
4,181,29655,730271,5191932816697,5191933546968,10.10.4.2,10.10.1.2,1,64,34010,5020,6,19209,19209
4,183,11166,667411,5191954543201,5191955210612,10.10.4.2,10.10.1.2,1,64,34010,5020,6,20964,20964
4,185,19305,732622,5191974603017,5191975335639,10.10.4.2,10.10.1.2,1,64,34010,5020,6,22584,22584
4,187,27444,730470,5191994655832,5191995386302,10.10.4.2,10.10.1.2,1,64,34010,5020,6,24204,24204
7,88,54191,11709039,5190977550112,5190989259151,10.10.4.2,10.10.3.2,2,63,34010,5020,6,7525,7525
7,90,62330,11403891,5190997680230,5191009084121,10.10.4.2,10.10.3.2,2,63,34010,5020,6,9145,9145
7,92,4934,11468111,5191017800779,5191029268890,10.10.4.2,10.10.3.2,2,63,34010,5020,6,10765,10765
7,94,13073,11514601,5191037840443,5191049355044,10.10.4.2,10.10.3.2,2,63,34010,5020,6,12385,12385
7,96,21468,11740922,5191057904009,5191069644931,10.10.4.2,10.10.3.2,2,63,34010,5020,6,14005,14005
7,98,2979,11523586,5191079562198,5191091085784,10.10.4.2,10.10.3.2,2,63,34010,5020,6,15760,15760
7,100,11118,11486126,5191099592953,5191111079079,10.10.4.2,10.10.3.2,2,63,34010,5020,6,17380,17380
7,102,54071,12156502,5191119603188,5191131759690,10.10.4.2,10.10.3.2,2,63,34010,5020,6,19045,19045
7,104,768,11839153,5191141258478,5191153097631,10.10.4.2,10.10.3.2,2,63,34010,5020,6,20755,20755
7,106,9163,11353918,5191161400599,5191172754517,10.10.4.2,10.10.3.2,2,63,34010,5020,6,22375,22375
7,108,52116,12087338,5191181402681,5191193490019,10.10.4.2,10.10.3.2,2,63,34010,5020,6,24040,24040
7,110,25441,11442902,5191201545018,5191212987920,10.10.4.2,10.10.3.2,2,63,34010,5020,6,25615,25615
7,112,45859,11539994,5191224852959,5191236392953,10.10.4.2,10.10.3.2,2,63,34010,5020,6,27505,27505
7,114,54254,11414811,5191244925075,5191256339886,10.10.4.2,10.10.3.2,2,63,34010,5020,6,29125,29125
7,116,35765,11437416,5191266661740,5191278099156,10.10.4.2,10.10.3.2,2,63,34010,5020,6,30880,30880
7,118,43904,11487893,5191286721794,5191298209687,10.10.4.2,10.10.3.2,2,63,34010,5020,6,32500,32500
7,120,52043,11631764,5191306876777,5191318508541,10.10.4.2,10.10.3.2,2,63,34010,5020,6,34120,34120
7,122,29461,12108654,5191326900904,5191339009558,10.10.4.2,10.10.3.2,2,63,34010,5020,6,35785,35785
7,124,11228,12090021,5191348541966,5191360631987,10.10.4.2,10.10.3.2,2,63,34010,5020,6,37540,37540
7,126,23460,11560678,5191370204280,5191381764958,10.10.4.2,10.10.3.2,2,63,34010,5020,6,39250,39250
7,128,31599,11449148,5191390249702,5191401698850,10.10.4.2,10.10.3.2,2,63,34010,5020,6,40870,40870
7,130,13110,11515050,5191411907633,5191423422683,10.10.4.2,10.10.3.2,2,63,34010,5020,6,42625,42625
7,132,21249,11503124,5191432002462,5191443505586,10.10.4.2,10.10.3.2,2,63,34010,5020,6,44245,44245
7,134,29644,11670406,5191452047641,5191463718047,10.10.4.2,10.10.3.2,2,63,34010,5020,6,45865,45865
7,136,37783,11409581,5191472092728,5191483502309,10.10.4.2,10.10.3.2,2,63,34010,5020,6,47485,47485
7,138,45922,11642409,5191492168637,5191503811046,10.10.4.2,10.10.3.2,2,63,34010,5020,6,49105,49105
7,140,54061,11458890,5191512189870,5191523648760,10.10.4.2,10.10.3.2,2,63,34010,5020,6,50725,50725
7,142,62456,11408072,5191532224858,5191543632930,10.10.4.2,10.10.3.2,2,63,34010,5020,6,52345,52345
7,144,5060,11631431,5191552272630,5191563904061,10.10.4.2,10.10.3.2,2,63,34010,5020,6,53965,53965
7,146,13199,11605039,5191572305300,5191583910339,10.10.4.2,10.10.3.2,2,63,34010,5020,6,55585,55585
7,148,21338,11413164,5191592382309,5191603795473,10.10.4.2,10.10.3.2,2,63,34010,5020,6,57205,57205
7,150,37663,12047997,5191614057158,5191626105155,10.10.4.2,10.10.3.2,2,63,34010,5020,6,59005,59005
7,152,50151,11589765,5191635743759,5191647333524,10.10.4.2,10.10.3.2,2,63,34010,5020,6,60715,60715
7,154,58290,11610385,5191655797328,5191667407713,10.10.4.2,10.10.3.2,2,63,34010,5020,6,62335,62335
7,156,894,11372974,5191675817528,5191687190502,10.10.4.2,10.10.3.2,2,63,34010,5020,6,63955,63955
7,158,47940,11543376,5191697471653,5191709015029,10.10.4.2,10.10.3.2,2,63,34010,5020,6,174,174
7,160,29451,11452438,5191719146111,5191730598549,10.10.4.2,10.10.3.2,2,63,34010,5020,6,1929,1929
7,162,37846,11469512,5191739205339,5191750674851,10.10.4.2,10.10.3.2,2,63,34010,5020,6,3549,3549
7,164,19357,11553654,5191760874760,5191772428414,10.10.4.2,10.10.3.2,2,63,34010,5020,6,5304,5304
7,166,868,11552958,5191782539177,5191794092135,10.10.4.2,10.10.3.2,2,63,34010,5020,6,7059,7059
7,168,9007,11618466,5191802543582,5191814162048,10.10.4.2,10.10.3.2,2,63,34010,5020,6,8679,8679
7,170,17402,11526990,5191822607448,5191834134438,10.10.4.2,10.10.3.2,2,63,34010,5020,6,10299,10299
7,172,25541,11569925,5191842645667,5191854215592,10.10.4.2,10.10.3.2,2,63,34010,5020,6,11919,11919
7,174,33680,11590349,5191862693171,5191874283520,10.10.4.2,10.10.3.2,2,63,34010,5020,6,13539,13539
7,176,41819,11422148,5191882729271,5191894151419,10.10.4.2,10.10.3.2,2,63,34010,5020,6,15159,15159
7,178,49958,11779954,5191902751454,5191914531408,10.10.4.2,10.10.3.2,2,63,34010,5020,6,16779,16779
7,180,58353,11636726,5191922778071,5191934414797,10.10.4.2,10.10.3.2,2,63,34010,5020,6,18399,18399
7,182,957,11475477,5191942866561,5191954342038,10.10.4.2,10.10.3.2,2,63,34010,5020,6,20019,20019
7,184,48003,11646293,5191964566491,5191976212784,10.10.4.2,10.10.3.2,2,63,34010,5020,6,21774,21774
7,186,56142,11670638,5191984651898,5191996322536,10.10.4.2,10.10.3.2,2,63,34010,5020,6,23394,23394
4,189,35839,707895,5192014709622,5192015417517,10.10.4.2,10.10.1.2,1,64,34010,5020,6,25824,25824
4,191,43978,736800,5192034849312,5192035586112,10.10.4.2,10.10.1.2,1,64,34010,5020,6,27444,27444
4,193,52117,676045,5192054903247,5192055579292,10.10.4.2,10.10.1.2,1,64,34010,5020,6,29064,29064
4,195,60256,707995,5192074997735,5192075705730,10.10.4.2,10.10.1.2,1,64,34010,5020,6,30684,30684
4,197,2860,736360,5192095030918,5192095767278,10.10.4.2,10.10.1.2,1,64,34010,5020,6,32304,32304
4,199,15348,1916424,5192115050239,5192116966663,10.10.4.2,10.10.1.2,1,64,34010,5020,6,34014,34014
4,201,19394,696239,5192135100412,5192135796651,10.10.4.2,10.10.1.2,1,64,34010,5020,6,35544,35544
4,203,31626,1801347,5192155107429,5192156908776,10.10.4.2,10.10.1.2,1,64,34010,5020,6,37254,37254
4,205,35672,686822,5192175168358,5192175855180,10.10.4.2,10.10.1.2,1,64,34010,5020,6,38784,38784
4,207,17183,696166,5192196874177,5192197570343,10.10.4.2,10.10.1.2,1,64,34010,5020,6,40539,40539
4,209,29671,1831758,5192216911306,5192218743064,10.10.4.2,10.10.1.2,1,64,34010,5020,6,42249,42249
4,211,7089,763711,5192238595463,5192239359174,10.10.4.2,10.10.1.2,1,64,34010,5020,6,43914,43914
4,213,15228,691847,5192258659739,5192259351586,10.10.4.2,10.10.1.2,1,64,34010,5020,6,45534,45534
4,215,62274,703086,5192280333450,5192281036536,10.10.4.2,10.10.1.2,1,64,34010,5020,6,47289,47289
4,217,4878,713096,5192300354730,5192301067826,10.10.4.2,10.10.1.2,1,64,34010,5020,6,48909,48909
4,219,13273,720412,5192320452792,5192321173204,10.10.4.2,10.10.1.2,1,64,34010,5020,6,50529,50529
4,221,21412,670596,5192340464782,5192341135378,10.10.4.2,10.10.1.2,1,64,34010,5020,6,52149,52149
4,223,29551,844583,5192360528221,5192361372804,10.10.4.2,10.10.1.2,1,64,34010,5020,6,53769,53769
4,225,37690,722146,5192380567497,5192381289643,10.10.4.2,10.10.1.2,1,64,34010,5020,6,55389,55389
4,227,19201,694903,5192402208184,5192402903087,10.10.4.2,10.10.1.2,1,64,34010,5020,6,57144,57144
4,229,27596,667308,5192422359415,5192423026723,10.10.4.2,10.10.1.2,1,64,34010,5020,6,58764,58764
4,231,35735,731565,5192442477936,5192443209501,10.10.4.2,10.10.1.2,1,64,34010,5020,6,60384,60384
4,233,17246,684157,5192464162437,5192464846594,10.10.4.2,10.10.1.2,1,64,34010,5020,6,62139,62139
4,235,64292,743119,5192485879306,5192486622425,10.10.4.2,10.10.1.2,1,64,34010,5020,6,63894,63894
4,237,41966,1260428,5192505900820,5192507161248,10.10.4.2,10.10.1.2,1,64,34010,5020,6,23,23
4,239,54198,754480,5192527561523,5192528316003,10.10.4.2,10.10.1.2,1,64,34010,5020,6,1733,1733
4,241,62337,787627,5192547644564,5192548432191,10.10.4.2,10.10.1.2,1,64,34010,5020,6,3353,3353
4,243,4941,743505,5192567689246,5192568432751,10.10.4.2,10.10.1.2,1,64,34010,5020,6,4973,4973
4,245,13080,706091,5192587750505,5192588456596,10.10.4.2,10.10.1.2,1,64,34010,5020,6,6593,6593
4,247,21475,687531,5192607847001,5192608534532,10.10.4.2,10.10.1.2,1,64,34010,5020,6,8213,8213
4,249,29614,735565,5192627941052,5192628676617,10.10.4.2,10.10.1.2,1,64,34010,5020,6,9833,9833
4,251,37753,698737,5192648027510,5192648726247,10.10.4.2,10.10.1.2,1,64,34010,5020,6,11453,11453
4,253,45892,743214,5192668099696,5192668842910,10.10.4.2,10.10.1.2,1,64,34010,5020,6,13073,13073
4,255,54031,674924,5192688230468,5192688905392,10.10.4.2,10.10.1.2,1,64,34010,5020,6,14693,14693
4,257,35798,675042,5192709934167,5192710609209,10.10.4.2,10.10.1.2,1,64,34010,5020,6,16448,16448
4,259,13216,1239207,5192730032291,5192731271498,10.10.4.2,10.10.1.2,1,64,34010,5020,6,18113,18113
4,261,21355,1216327,5192750108337,5192751324664,10.10.4.2,10.10.1.2,1,64,34010,5020,6,19733,19733
4,263,6959,759580,5192773413714,5192774173294,10.10.4.2,10.10.1.2,1,64,34010,5020,6,21578,21578
4,265,15354,694784,5192793517202,5192794211986,10.10.4.2,10.10.1.2,1,64,34010,5020,6,23198,23198
4,267,23493,760628,5192813589589,5192814350217,10.10.4.2,10.10.1.2,1,64,34010,5020,6,24818,24818
4,269,5004,707446,5192835191511,5192835898957,10.10.4.2,10.10.1.2,1,64,34010,5020,6,26573,26573
4,271,13143,768129,5192855243963,5192856012092,10.10.4.2,10.10.1.2,1,64,34010,5020,6,28193,28193
4,273,21282,727662,5192875328766,5192876056428,10.10.4.2,10.10.1.2,1,64,34010,5020,6,29813,29813
4,275,29677,827978,5192895399609,5192896227587,10.10.4.2,10.10.1.2,1,64,34010,5020,6,31433,31433
4,277,37816,777479,5192915462822,5192916240301,10.10.4.2,10.10.1.2,1,64,34010,5020,6,33053,33053
4,279,15234,1397983,5192935489807,5192936887790,10.10.4.2,10.10.1.2,1,64,34010,5020,6,34718,34718
4,281,54094,711795,5192955586132,5192956297927,10.10.4.2,10.10.1.2,1,64,34010,5020,6,36293,36293
4,283,62233,812843,5192975628152,5192976440995,10.10.4.2,10.10.1.2,1,64,34010,5020,6,37913,37913
4,285,5093,701451,5192995699875,5192996401326,10.10.4.2,10.10.1.2,1,64,34010,5020,6,39533,39533
4,287,13232,764185,5193015759407,5193016523592,10.10.4.2,10.10.1.2,1,64,34010,5020,6,41153,41153
7,188,64281,11700784,5192004681443,5192016382227,10.10.4.2,10.10.3.2,2,63,34010,5020,6,25014,25014
7,190,7141,11535326,5192024798116,5192036333442,10.10.4.2,10.10.3.2,2,63,34010,5020,6,26634,26634
7,192,15280,11709238,5192044859786,5192056569024,10.10.4.2,10.10.3.2,2,63,34010,5020,6,28254,28254
7,194,23419,11394011,5192064968265,5192076362276,10.10.4.2,10.10.3.2,2,63,34010,5020,6,29874,29874
7,196,31558,11592342,5192085023539,5192096615881,10.10.4.2,10.10.3.2,2,63,34010,5020,6,31494,31494
7,198,39697,11643975,5192105050150,5192116694125,10.10.4.2,10.10.3.2,2,63,34010,5020,6,33114,33114
7,200,48092,11568862,5192125096893,5192136665755,10.10.4.2,10.10.3.2,2,63,34010,5020,6,34734,34734
7,202,25510,12140845,5192145105333,5192157246178,10.10.4.2,10.10.3.2,2,63,34010,5020,6,36399,36399
7,204,64370,11625378,5192165153216,5192176778594,10.10.4.2,10.10.3.2,2,63,34010,5020,6,37974,37974
