recvcpu,seq,origseq,latency,sendtime,recvtime,dest,responder,outttl,recvttl,sport,dport,protocol,outipid,inipid
7,24,30035,11263539,2675504995909,2675516259448,10.10.4.2,10.10.3.2,2,63,34000,5020,6,51730,51730
7,26,42267,12438130,2675525009366,2675537447496,10.10.4.2,10.10.3.2,2,63,34000,5020,6,53440,53440
7,28,58848,11293753,2675548266327,2675559560080,10.10.4.2,10.10.3.2,2,63,34000,5020,6,55240,55240
7,30,36266,11924172,2675568280935,2675580205107,10.10.4.2,10.10.3.2,2,63,34000,5020,6,56905,56905
7,32,9591,11406918,2675588350116,2675599757034,10.10.4.2,10.10.3.2,2,63,34000,5020,6,58480,58480
7,34,56637,11259268,2675610110597,2675621369865,10.10.4.2,10.10.3.2,2,63,34000,5020,6,60235,60235
7,36,3334,12323783,2675630174932,2675642498715,10.10.4.2,10.10.3.2,2,63,34000,5020,6,61945,61945
7,38,46543,11100556,2675651821662,2675662922218,10.10.4.2,10.10.3.2,2,63,34000,5020,6,63610,63610
7,40,23961,11753384,2675671848183,2675683601567,10.10.4.2,10.10.3.2,2,63,34000,5020,6,65275,65275
7,42,32100,11805711,2675691854685,2675703660396,10.10.4.2,10.10.3.2,2,63,34000,5020,6,1359,1359
7,44,5425,11177019,2675711946059,2675723123078,10.10.4.2,10.10.3.2,2,63,34000,5020,6,2934,2934
7,46,17913,12374763,2675732056514,2675744431277,10.10.4.2,10.10.3.2,2,63,34000,5020,6,4644,4644
7,48,34238,11214438,2675755351659,2675766566097,10.10.4.2,10.10.3.2,2,63,34000,5020,6,6444,6444
7,50,42377,11159778,2675775463454,2675786623232,10.10.4.2,10.10.3.2,2,63,34000,5020,6,8064,8064
7,52,50516,11164896,2675795577377,2675806742273,10.10.4.2,10.10.3.2,2,63,34000,5020,6,9684,9684
7,54,5399,11303185,2675818881710,2675830184895,10.10.4.2,10.10.3.2,2,63,34000,5020,6,11574,11574
7,56,52701,11135544,2675840614163,2675851749707,10.10.4.2,10.10.3.2,2,63,34000,5020,6,13329,13329
7,58,60840,11231093,2675860685667,2675871916760,10.10.4.2,10.10.3.2,2,63,34000,5020,6,14949,14949
7,60,3444,11195959,2675880710947,2675891906906,10.10.4.2,10.10.3.2,2,63,34000,5020,6,16569,16569
7,62,11583,11251692,2675900728585,2675911980277,10.10.4.2,10.10.3.2,2,63,34000,5020,6,18189,18189
7,64,19722,11373293,2675920836198,2675932209491,10.10.4.2,10.10.3.2,2,63,34000,5020,6,19809,19809
7,66,1489,11119156,2675942605125,2675953724281,10.10.4.2,10.10.3.2,2,63,34000,5020,6,21564,21564
7,68,9628,11253258,2675962720999,2675973974257,10.10.4.2,10.10.3.2,2,63,34000,5020,6,23184,23184
7,70,17767,11176605,2675982821716,2675993998321,10.10.4.2,10.10.3.2,2,63,34000,5020,6,24804,24804
7,72,29999,12294034,2676002968294,2676015262328,10.10.4.2,10.10.3.2,2,63,34000,5020,6,26514,26514
7,74,34301,11252144,2676022995010,2676034247154,10.10.4.2,10.10.3.2,2,63,34000,5020,6,28044,28044
7,76,42440,11275399,2676043039043,2676054314442,10.10.4.2,10.10.3.2,2,63,34000,5020,6,29664,29664
7,78,23951,11222686,2676064691594,2676075914280,10.10.4.2,10.10.3.2,2,63,34000,5020,6,31419,31419
7,80,5462,11331069,2676086398756,2676097729825,10.10.4.2,10.10.3.2,2,63,34000,5020,6,33174,33174
7,82,13601,11167611,2676106557279,2676117724890,10.10.4.2,10.10.3.2,2,63,34000,5020,6,34794,34794
7,84,21996,11228769,2676126711660,2676137940429,10.10.4.2,10.10.3.2,2,63,34000,5020,6,36414,36414
7,86,3507,11256125,2676148407054,2676159663179,10.10.4.2,10.10.3.2,2,63,34000,5020,6,38169,38169
4,89,21855,838540,2676180286571,2676181125111,10.10.4.2,10.10.1.2,1,64,34000,5020,6,40734,40734
4,91,3366,793972,2676202029715,2676202823687,10.10.4.2,10.10.1.2,1,64,34000,5020,6,42489,42489
4,93,11761,788061,2676222085141,2676222873202,10.10.4.2,10.10.1.2,1,64,34000,5020,6,44109,44109
4,95,19900,709208,2676242213615,2676242922823,10.10.4.2,10.10.1.2,1,64,34000,5020,6,45729,45729
4,97,28039,727426,2676262290305,2676263017731,10.10.4.2,10.10.1.2,1,64,34000,5020,6,47349,47349
4,99,9550,738218,2676284007486,2676284745704,10.10.4.2,10.10.1.2,1,64,34000,5020,6,49104,49104
4,101,17689,751885,2676304168385,2676304920270,10.10.4.2,10.10.1.2,1,64,34000,5020,6,50724,50724
4,103,26084,843015,2676324192028,2676325035043,10.10.4.2,10.10.1.2,1,64,34000,5020,6,52344,52344
4,105,34223,788518,2676344212919,2676345001437,10.10.4.2,10.10.1.2,1,64,34000,5020,6,53964,53964
4,107,42362,730559,2676364322794,2676365053353,10.10.4.2,10.10.1.2,1,64,34000,5020,6,55584,55584
4,109,50501,867500,2676384394029,2676385261529,10.10.4.2,10.10.1.2,1,64,34000,5020,6,57204,57204
4,111,58640,852935,2676404468902,2676405321837,10.10.4.2,10.10.1.2,1,64,34000,5020,6,58824,58824
4,113,1500,750698,2676424592323,2676425343021,10.10.4.2,10.10.1.2,1,64,34000,5020,6,60444,60444
4,115,9639,721523,2676444740488,2676445462011,10.10.4.2,10.10.1.2,1,64,34000,5020,6,62064,62064
4,117,17778,740682,2676464834946,2676465575628,10.10.4.2,10.10.1.2,1,64,34000,5020,6,63684,63684
4,119,25917,769963,2676484986407,2676485756370,10.10.4.2,10.10.1.2,1,64,34000,5020,6,65304,65304
4,121,34056,777597,2676505142361,2676505919958,10.10.4.2,10.10.1.2,1,64,34000,5020,6,1388,1388
4,123,42451,811781,2676525213175,2676526024956,10.10.4.2,10.10.1.2,1,64,34000,5020,6,3008,3008
4,125,50590,775595,2676545283932,2676546059527,10.10.4.2,10.10.1.2,1,64,34000,5020,6,4628,4628
4,127,58729,842646,2676565429093,2676566271739,10.10.4.2,10.10.1.2,1,64,34000,5020,6,6248,6248
4,129,1333,929571,2676585612536,2676586542107,10.10.4.2,10.10.1.2,1,64,34000,5020,6,7868,7868
4,131,48635,768815,2676607253042,2676608021857,10.10.4.2,10.10.1.2,1,64,34000,5020,6,9623,9623
4,133,56774,769549,2676627404994,2676628174543,10.10.4.2,10.10.1.2,1,64,34000,5020,6,11243,11243
4,135,34192,1351639,2676647439825,2676648791464,10.10.4.2,10.10.1.2,1,64,34000,5020,6,12908,12908
4,137,7517,707009,2676667625421,2676668332430,10.10.4.2,10.10.1.2,1,64,34000,5020,6,14483,14483
4,139,23842,1354209,2676689280120,2676690634329,10.10.4.2,10.10.1.2,1,64,34000,5020,6,16283,16283
4,141,36330,771705,2676710914681,2676711686386,10.10.4.2,10.10.1.2,1,64,34000,5020,6,17993,17993
4,143,44469,807691,2676731056564,2676731864255,10.10.4.2,10.10.1.2,1,64,34000,5020,6,19613,19613
4,145,52608,723418,2676751240321,2676751963739,10.10.4.2,10.10.1.2,1,64,34000,5020,6,21233,21233
4,147,34119,837623,2676772905705,2676773743328,10.10.4.2,10.10.1.2,1,64,34000,5020,6,22988,22988
4,149,15630,835273,2676794652368,2676795487641,10.10.4.2,10.10.1.2,1,64,34000,5020,6,24743,24743
4,151,62932,891690,2676816522039,2676817413729,10.10.4.2,10.10.1.2,1,64,34000,5020,6,26498,26498
4,153,5536,798931,2676836755641,2676837554572,10.10.4.2,10.10.1.2,1,64,34000,5020,6,28118,28118
4,155,13675,890930,2676856858835,2676857749765,10.10.4.2,10.10.1.2,1,64,34000,5020,6,29738,29738
4,157,21814,775883,2676876885964,2676877661847,10.10.4.2,10.10.1.2,1,64,34000,5020,6,31358,31358
4,159,3581,748170,2676898602414,2676899350584,10.10.4.2,10.10.1.2,1,64,34000,5020,6,33113,33113
4,161,11720,876196,2676918723896,2676919600092,10.10.4.2,10.10.1.2,1,64,34000,5020,6,34733,34733
4,163,19859,805345,2676938868962,2676939674307,10.10.4.2,10.10.1.2,1,64,34000,5020,6,36353,36353
4,165,27998,830313,2676959144435,2676959974748,10.10.4.2,10.10.1.2,1,64,34000,5020,6,37973,37973
4,167,36137,735461,2676979356094,2676980091555,10.10.4.2,10.10.1.2,1,64,34000,5020,6,39593,39593
4,169,44532,713804,2676999558357,2677000272161,10.10.4.2,10.10.1.2,1,64,34000,5020,6,41213,41213
4,171,52671,826160,2677019720266,2677020546426,10.10.4.2,10.10.1.2,1,64,34000,5020,6,42833,42833
4,173,60810,759730,2677039749500,2677040509230,10.10.4.2,10.10.1.2,1,64,34000,5020,6,44453,44453
4,175,3414,802360,2677059822972,2677060625332,10.10.4.2,10.10.1.2,1,64,34000,5020,6,46073,46073
4,177,11553,740269,2677079884567,2677080624836,10.10.4.2,10.10.1.2,1,64,34000,5020,6,47693,47693
4,179,24041,1801465,2677099946703,2677101748168,10.10.4.2,10.10.1.2,1,64,34000,5020,6,49403,49403
4,181,28087,831671,2677120010201,2677120841872,10.10.4.2,10.10.1.2,1,64,34000,5020,6,50933,50933
4,183,36226,799653,2677140215419,2677141015072,10.10.4.2,10.10.1.2,1,64,34000,5020,6,52553,52553
4,185,17737,823791,2677161846594,2677162670385,10.10.4.2,10.10.1.2,1,64,34000,5020,6,54308,54308
4,187,64783,782676,2677183540133,2677184322809,10.10.4.2,10.10.1.2,1,64,34000,5020,6,56063,56063
4,189,7643,725514,2677203586767,2677204312281,10.10.4.2,10.10.1.2,1,64,34000,5020,6,57683,57683
4,191,15782,876178,2677223645240,2677224521418,10.10.4.2,10.10.1.2,1,64,34000,5020,6,59303,59303
4,193,23921,794154,2677243737446,2677244531600,10.10.4.2,10.10.1.2,1,64,34000,5020,6,60923,60923
4,195,32060,841905,2677263971937,2677264813842,10.10.4.2,10.10.1.2,1,64,34000,5020,6,62543,62543
4,197,13571,851747,2677285682950,2677286534697,10.10.4.2,10.10.1.2,1,64,34000,5020,6,64298,64298
4,199,21966,806549,2677305709121,2677306515670,10.10.4.2,10.10.1.2,1,64,34000,5020,6,382,382
4,201,30105,826228,2677325883504,2677326709732,10.10.4.2,10.10.1.2,1,64,34000,5020,6,2002,2002
4,203,38244,742010,2677346018843,2677346760853,10.10.4.2,10.10.1.2,1,64,34000,5020,6,3622,3622
4,205,46383,850742,2677366149804,2677367000546,10.10.4.2,10.10.1.2,1,64,34000,5020,6,5242,5242
4,207,28150,698746,2677387817017,2677388515763,10.10.4.2,10.10.1.2,1,64,34000,5020,6,6997,6997
4,209,9661,750138,2677409478382,2677410228520,10.10.4.2,10.10.1.2,1,64,34000,5020,6,8752,8752
4,211,17800,796074,2677429633045,2677430429119,10.10.4.2,10.10.1.2,1,64,34000,5020,6,10372,10372
4,213,38218,882655,2677452966490,2677453849145,10.10.4.2,10.10.1.2,1,64,34000,5020,6,12262,12262
4,215,46357,776359,2677473128702,2677473905061,10.10.4.2,10.10.1.2,1,64,34000,5020,6,13882,13882
4,217,54752,781668,2677493237446,2677494019114,10.10.4.2,10.10.1.2,1,64,34000,5020,6,15502,15502
4,219,62891,832448,2677513338720,2677514171168,10.10.4.2,10.10.1.2,1,64,34000,5020,6,17122,17122
4,221,5495,721561,2677533374909,2677534096470,10.10.4.2,10.10.1.2,1,64,34000,5020,6,18742,18742
4,223,13634,733787,2677553508994,2677554242781,10.10.4.2,10.10.1.2,1,64,34000,5020,6,20362,20362
4,225,21773,721689,2677573544111,2677574265800,10.10.4.2,10.10.1.2,1,64,34000,5020,6,21982,21982
4,227,3540,722476,2677595180646,2677595903122,10.10.4.2,10.10.1.2,1,64,34000,5020,6,23737,23737
4,229,11679,771678,2677615239422,2677616011100,10.10.4.2,10.10.1.2,1,64,34000,5020,6,25357,25357
4,231,19818,811422,2677635310475,2677636121897,10.10.4.2,10.10.1.2,1,64,34000,5020,6,26977,26977
4,233,32050,1806177,2677655448744,2677657254921,10.10.4.2,10.10.1.2,1,64,34000,5020,6,28687,28687
4,235,36096,737509,2677675710707,2677676448216,10.10.4.2,10.10.1.2,1,64,34000,5020,6,30217,30217
4,237,44491,844258,2677695795055,2677696639313,10.10.4.2,10.10.1.2,1,64,34000,5020,6,31837,31837
4,239,52630,791463,2677715865643,2677716657106,10.10.4.2,10.10.1.2,1,64,34000,5020,6,33457,33457
4,241,60769,761903,2677735981042,2677736742945,10.10.4.2,10.10.1.2,1,64,34000,5020,6,35077,35077
4,243,3373,835243,2677756117481,2677756952724,10.10.4.2,10.10.1.2,1,64,34000,5020,6,36697,36697
4,245,11768,776928,2677776235196,2677777012124,10.10.4.2,10.10.1.2,1,64,34000,5020,6,38317,38317
4,247,32186,829862,2677799525688,2677800355550,10.10.4.2,10.10.1.2,1,64,34000,5020,6,40207,40207
4,249,40325,766217,2677819644272,2677820410489,10.10.4.2,10.10.1.2,1,64,34000,5020,6,41827,41827
4,251,48464,819716,2677839794459,2677840614175,10.10.4.2,10.10.1.2,1,64,34000,5020,6,43447,43447
4,253,56603,843578,2677859830578,2677860674156,10.10.4.2,10.10.1.2,1,64,34000,5020,6,45067,45067
7,88,11646,11175405,2676168646702,2676179822107,10.10.4.2,10.10.3.2,2,63,34000,5020,6,39789,39789
7,90,32064,11331658,2676191964056,2676203295714,10.10.4.2,10.10.3.2,2,63,34000,5020,6,41679,41679
7,92,40203,11327698,2676212038191,2676223365889,10.10.4.2,10.10.3.2,2,63,34000,5020,6,43299,43299
7,94,48598,11332738,2676232161337,2676243494075,10.10.4.2,10.10.3.2,2,63,34000,5020,6,44919,44919
7,96,56737,11112784,2676252261435,2676263374219,10.10.4.2,10.10.3.2,2,63,34000,5020,6,46539,46539
7,98,64876,11288767,2676272338032,2676283626799,10.10.4.2,10.10.3.2,2,63,34000,5020,6,48159,48159
7,100,46387,11249902,2676294062627,2676305312529,10.10.4.2,10.10.3.2,2,63,34000,5020,6,49914,49914
7,102,24061,11790820,2676314172540,2676325963360,10.10.4.2,10.10.3.2,2,63,34000,5020,6,51579,51579
7,104,62921,11275231,2676334196298,2676345471529,10.10.4.2,10.10.3.2,2,63,34000,5020,6,53154,53154
7,106,5525,11273402,2676354307847,2676365581249,10.10.4.2,10.10.3.2,2,63,34000,5020,6,54774,54774
7,108,13664,11149935,2676374386128,2676385536063,10.10.4.2,10.10.3.2,2,63,34000,5020,6,56394,56394
7,110,21803,11214722,2676394404828,2676405619550,10.10.4.2,10.10.3.2,2,63,34000,5020,6,58014,58014
7,112,30198,11289953,2676414536749,2676425826702,10.10.4.2,10.10.3.2,2,63,34000,5020,6,59634,59634
7,114,38337,11325064,2676434619391,2676445944455,10.10.4.2,10.10.3.2,2,63,34000,5020,6,61254,61254
7,116,46476,11254180,2676454785197,2676466039377,10.10.4.2,10.10.3.2,2,63,34000,5020,6,62874,62874
7,118,54615,11112344,2676474905305,2676486017649,10.10.4.2,10.10.3.2,2,63,34000,5020,6,64494,64494
7,120,32033,11725737,2676494989797,2676506715534,10.10.4.2,10.10.3.2,2,63,34000,5020,6,623,623
7,122,5614,11131853,2676515165575,2676526297428,10.10.4.2,10.10.3.2,2,63,34000,5020,6,2198,2198
7,124,13753,11295809,2676535236392,2676546532201,10.10.4.2,10.10.3.2,2,63,34000,5020,6,3818,3818
7,126,21892,11237223,2676555299021,2676566536244,10.10.4.2,10.10.3.2,2,63,34000,5020,6,5438,5438
7,128,30031,11280605,2676575561719,2676586842324,10.10.4.2,10.10.3.2,2,63,34000,5020,6,7058,7058
7,130,11542,11160098,2676597252179,2676608412277,10.10.4.2,10.10.3.2,2,63,34000,5020,6,8813,8813
7,132,19937,11105641,2676617333727,2676628439368,10.10.4.2,10.10.3.2,2,63,34000,5020,6,10433,10433
7,134,28076,11238049,2676637438455,2676648676504,10.10.4.2,10.10.3.2,2,63,34000,5020,6,12053,12053
7,136,36215,11311570,2676657507790,2676668819360,10.10.4.2,10.10.3.2,2,63,34000,5020,6,13673,13673
7,138,17726,11414011,2676679275835,2676690689846,10.10.4.2,10.10.3.2,2,63,34000,5020,6,15428,15428
7,140,60679,11875417,2676699282948,2676711158365,10.10.4.2,10.10.3.2,2,63,34000,5020,6,17093,17093
7,142,7632,11373492,2676720983160,2676732356652,10.10.4.2,10.10.3.2,2,63,34000,5020,6,18803,18803
7,144,15771,11207363,2676741127730,2676752335093,10.10.4.2,10.10.3.2,2,63,34000,5020,6,20423,20423
7,146,23910,11217658,2676761264030,2676772481688,10.10.4.2,10.10.3.2,2,63,34000,5020,6,22043,22043
7,148,44328,11326134,2676784552021,2676795878155,10.10.4.2,10.10.3.2,2,63,34000,5020,6,23933,23933
7,150,26095,11277126,2676806296965,2676817574091,10.10.4.2,10.10.3.2,2,63,34000,5020,6,25688,25688
7,152,34234,11200861,2676826718526,2676837919387,10.10.4.2,10.10.3.2,2,63,34000,5020,6,27308,27308
7,154,42373,11354551,2676846795531,2676858150082,10.10.4.2,10.10.3.2,2,63,34000,5020,6,28928,28928
7,156,50512,11284736,2676866865821,2676878150557,10.10.4.2,10.10.3.2,2,63,34000,5020,6,30548,30548
7,158,58651,11189551,2676886895980,2676898085531,10.10.4.2,10.10.3.2,2,63,34000,5020,6,32168,32168
7,160,40418,11223905,2676908619859,2676919843764,10.10.4.2,10.10.3.2,2,63,34000,5020,6,33923,33923
7,162,48557,11245837,2676928808217,2676940054054,10.10.4.2,10.10.3.2,2,63,34000,5020,6,35543,35543
